CommentID||RecipeID||Classification
106668240||1020830||1, 5
108137790||1020830||1, 5
109903329||1020830||1, 5
110719454||1020830||1, 5
105218593||1020830||1, 5
107083140||1020830||1, 5
111308409||1020830||1, 5
111413117||1020830||5
115870511||1020830||1, 5
120948370||1020830||1, 5
104863129||1020830||1, 5
104902782||1020830||4
104953658||1020830||1, 5
105141745||1020830||1, 5
106180961||1020830||1, 5
106546908||1020830||1, 5, 4
106843602||1020830||1, 5
106906070||1020830||1, 5
109105561||1020830||1, 5
109507698||1020830||1, 5
110568198||1020830||1, 5
110579011||1020830||1, 5
110589127||1020830||1, 5
110591552||1020830||1, 5
110644050||1020830||1, 2, 4
110827343||1020830||1, 5
110848927||1020830||1, 5
111568861||1020830||1, 5
112498340||1020830||1, 5
113223586||1020830||1, 5
115962970||1020830||1, 5
115988097||1020830||1, 5
116522375||1020830||1, 5
116606927||1020830||1, 2, 5
116731677||1020830||1, 5
116788687||1020830||5
117240038||1020830||1, 5
104940041||1020830||1, 2, 5
104964439||1020830||1, 5
105184881||1020830||1, 5
105299072||1020830||1, 5
106109225||1020830||1, 5
106447220||1020830||1, 5
106576839||1020830||1, 5
106695419||1020830||1, 5
108035096||1020830||1, 5
108335550||1020830||1, 5
109034753||1020830||1, 5
110461439||1020830||1, 5
110575209||1020830||1, 5
110590040||1020830||3, 5
110624834||1020830||1, 5
110644516||1020830||1, 5
111297194||1020830||1, 5
111460297||1020830||5
111461314||1020830||1, 5
111715372||1020830||1, 5
114732124||1020830||1, 5
115813180||1020830||1, 5
117391147||1020830||1, 5
122708757||1020830||3, 5
104905633||1020830||1, 5
106828270||1020830||1, 5
108280525||1020830||1, 5
109617561||1020830||5
109699911||1020830||5
109738059||1020830||1, 5
110399678||1020830||1, 5
110575967||1020830||1, 5
110590343||1020830||1, 5
110606688||1020830||3
110628907||1020830||1, 5
110767172||1020830||1, 5
111409024||1020830||1, 4
111606860||1020830||5
111794028||1020830||1, 5
111897219||1020830||1, 5
111996320||1020830||1, 5
112238736||1020830||1, 5
112525670||1020830||1, 5
113666029||1020830||3, 5
116786214||1020830||1, 5
116788949||1020830||1, 3, 5
121446531||1020830||3
122919721||1020830||1, 2, 5
123484632||1020830||1, 5, 4
127956546||1020830||1, 5
19627155||3783||1, 5
16636410||3783||1, 5
19773967||3783||5
27762757||3783||1, 3
15894646||3783||1, 5
19704177||3783||1, 5
15474338||3783||1, 5
18022257||3783||5
19757763||3783||1, 5
16343339||3783||1, 5
16970085||3783||1, 4, 5
19596185||3783||1, 5
19793734||3783||1, 5
16598023||3783||None
16097468||3783||1, 5
20237309||3783||1, 5
19697812||3783||1, 5
16539746||3783||1, 5
19772610||3783||1, 5
19841969||3783||2, 5
16004819||3783||1, 5
19794138||3783||1, 5
16075762||3783||1, 5
20081766||3783||1, 5
19773494||3783||1, 3, 5
15888997||3783||1, 5
15873556||3783||1, 5
19796089||3783||1, 2, 5
15967517||3783||1, 5
15807804||3783||1, 5
19839433||3783||1, 5
107170446||3783||4, 5
108977424||3783||1, 3, 4
15780722||3783||1, 5
19833407||3783||1, 2, 4
19842592||3783||1, 5
19841548||3783||1, 5
16995849||3783||1, 5
23957437||3783||4, 5
30550656||3783||1, 5
19800118||3783||1, 5
19905987||3783||1, 2, 5
18583827||3783||1, 5
19627292||3783||1, 5
15664123||3783||1, 5
24028957||3783||1, 5
15867983||3783||1, 5
23945577||3783||1, 5
18707774||3783||5
19833581||3783||1, 5
15834810||3783||1, 5
15339905||3783||1, 5
19796874||3783||1, 5
19866912||3783||1, 5
17173914||3783||1, 5
23952382||3783||1, 4, 5
19773665||3783||1, 5
23695698||3783||1, 5
23696304||3783||1, 5
24026351||3783||1, 5
14825553||3783||1, 5
23974101||3783||1, 2, 5
31403085||3783||5
15480351||3783||1, 5
15900884||3783||1, 5
19774453||3783||1, 5
28241938||3783||1, 3, 4
19926642||3783||1, 5
24099887||3783||1, 5
17794305||3783||1, 5
19788468||3783||1, 5
14828572||3783||1, 5
20282211||3783||1, 5
23767575||3783||4, 5
15279229||3783||1, 5
19102167||3783||1, 5
15746454||3783||1, 5
18023750||3783||1, 5
19906935||3783||1, 5
15392802||3783||1, 5
19919617||3783||1, 5
19936606||3783||1, 5
24162484||3783||1, 5
114589240||3783||3, 4, 5
119786129||3783||1, 2, 3, 5
24625530||3783||1, 5
19839000||3783||1, 5
19927180||3783||1, 5
15807178||3783||1, 5
19839061||3783||1, 5
19955819||3783||1, 5
23975200||3783||4, 5
23795098||3783||1, 5
28454693||3783||1, 4, 5
19811453||3783||5
23940494||3783||1, 2, 5
112510358||3783||1, 5
14810753||3783||1, 5
16186982||3783||1, 5
19757814||3783||1, 5
19905229||3783||1, 5
24010366||3783||1, 5
114347810||3783||1, 5
15511891||3783||1, 5
15862249||3783||1, 5
19780693||3783||1, 5
19796362||3783||1, 4, 5
23841366||3783||1, 5
19804322||3783||1, 5
23960749||3783||1, 5
106268503||3783||1, 5
130775618||3783||1, 5
19775541||3783||5
19831239||3783||5
23973482||3783||5
24026474||3783||1, 5
24188342||3783||1, 5
108982183||3783||1, 5
136141537||3783||1, 3, 4
19904582||3783||1, 2, 5
19917684||3783||1, 5
20223101||3783||1, 5
23897989||3783||1, 5
24132816||3783||1, 5
24266070||3783||1, 5
28709492||3783||5
102379963||3783||1, 2, 5
114172612||3783||1, 5
120333932||3783||3, 5
19774152||3783||1, 5
19796841||3783||1, 2, 3, 5
19797936||3783||1, 2, 5
23676129||3783||1, 5
23803829||3783||1, 5
23885039||3783||1, 5
23957095||3783||1, 5
23971526||3783||3, 5
26976683||3783||1, 5
30878597||3783||1, 5
108985394||3783||1, 5
127622818||3783||1, 5
15895439||3783||1, 5
16022728||3783||1, 5
19616374||3783||1, 5
19798726||3783||1, 5
19810465||3783||1, 3, 5
19951161||3783||1, 5
23223464||3783||1, 5
28708058||3783||1, 5
30344208||3783||1, 5
107200700||3783||1, 5
109148281||3783||1, 5
109717014||3783||1, 5
113833892||3783||1, 5
120633977||3783||1, 5
19840085||3783||1, 5
28383751||3783||1, 5
29341226||3783||1, 5
104347195||3783||1, 5
105142643||3783||1, 3
108777754||3783||5
108881815||3783||1, 5
113592140||3783||1, 5
114604677||3783||1, 5
19774442||3783||4, 1, 5
19905087||3783||1, 2, 5
20380587||3783||1, 5
109002650||3783||1, 5
109202537||3783||1, 5
109211913||3783||1, 5
111260254||3783||5
114663073||3783||1, 3, 5
114970563||3783||1, 5
127744465||3783||1, 5
136028277||3783||1, 5
136193523||3783||1, 5
19777882||3783||5
19779735||3783||5
19853021||3783||1, 5
19918166||3783||1, 5
20062363||3783||1, 2, 5
20077203||3783||1, 2, 5
23578510||3783||1, 5
23963123||3783||1, 5
23966079||3783||1, 5
23966649||3783||1, 5
23985883||3783||1, 5
24154915||3783||1, 5
26452877||3783||4, 5
26455085||3783||1, 5
28938588||3783||1, 5
28999662||3783||1, 5
29009331||3783||1, 5
30247997||3783||1, 5
103009653||3783||1, 5
105039394||3783||1, 5
108272558||3783||1, 5
109008839||3783||1, 5
109150480||3783||1, 2, 5
113632490||3783||1, 2, 5
118677760||3783||1, 5
120531566||3783||1, 5
127628884||3783||3, 5
127632882||3783||4, 5
127637202||3783||5
127710557||3783||1, 5
127743107||3783||1, 5
136237486||3783||1, 5
17741914||3783||4, 5
19542123||3783||1, 5
19775737||3783||5
19818296||3783||4, 5
19843775||3783||1, 5
19866117||3783||1, 5
20023631||3783||1, 5
22419994||3783||1, 5
23257001||3783||1, 5
23947750||3783||1, 5
23964018||3783||1, 3
23966094||3783||1, 5
26351899||3783||1, 3
29186070||3783||1, 5
29409612||3783||1, 5
30102986||3783||1, 5
108216104||3783||1, 5
109092698||3783||1, 5
109096526||3783||1, 5
109138991||3783||1, 5
114021971||3783||1, 5
114399851||3783||1, 5
114486971||3783||1, 5
114635598||3783||1, 5
114713036||3783||1, 5
118670381||3783||1, 5
120494578||3783||1, 5
127584198||3783||1, 3, 4, 5
127621498||3783||1, 3, 5
127734594||3783||1, 5
127911297||3783||1, 2, 5
136188556||3783||1, 5
136189254||3783||1, 5
136194229||3783||1, 5
136196596||3783||1, 5
19472904||3783||1, 5
19780968||3783||5
19794572||3783||5
19797161||3783||1, 5
19797950||3783||1, 5
19800633||3783||1, 5, 3
19804435||3783||1, 5
19842693||3783||1, 5
19908494||3783||1, 5
19916155||3783||1, 3, 4, 5
19955966||3783||1, 5
19956689||3783||1, 5
19977006||3783||1, 5
22604170||3783||1, 3, 5
23012365||3783||1, 5
23204467||3783||1, 5
23695704||3783||1, 5
23885013||3783||1, 5
23975145||3783||4, 5
23980842||3783||1, 5
24094851||3783||1, 5
28455575||3783||1, 5
28567059||3783||1, 2, 5
28707918||3783||1, 5
28753287||3783||1, 5
28931642||3783||1, 5
29769926||3783||1, 5
30990694||3783||4, 5
102072419||3783||1, 5
109075419||3783||1, 5
109143463||3783||1, 5
112185363||3783||1, 5
113695715||3783||1, 3
113800946||3783||1, 5
114122253||3783||1, 5
114309685||3783||1, 5
114403572||3783||1, 5, 4
114508067||3783||4, 5
114597744||3783||1, 5
114811461||3783||1, 5
118661084||3783||1, 5
118728248||3783||1, 5
120250782||3783||5
120634001||3783||1, 5
120645129||3783||1, 4, 5
120801740||3783||1, 5
120855749||3783||1, 3, 5
126581296||3783||1, 5
127597241||3783||4, 5
127600133||3783||1, 3, 4, 5
127608865||3783||1, 5
127642691||3783||1, 5
127746051||3783||1, 5
127775728||3783||1, 5
127779730||3783||1, 5
127816075||3783||1, 5
127910265||3783||1, 5
135523923||3783||1, 5
136017106||3783||1, 5
136032353||3783||1, 5
136177682||3783||1, 5
136190057||3783||1, 5
136193713||3783||1, 5
136211625||3783||1, 5
136236813||3783||1, 5
136242470||3783||1, 5
136258112||3783||1, 5
136259112||3783||1, 5
136315645||3783||1, 5
15806397||3783||1, 5
19773723||3783||1, 5
19794402||3783||1, 5
19795176||3783||5
19796307||3783||5
19798947||3783||4, 5
19811076||3783||1, 5
19846605||3783||1, 5
19959751||3783||1, 5
20101066||3783||1, 5
23106776||3783||1, 5
23934078||3783||1, 5
23945588||3783||3, 4
23957992||3783||1, 3, 5
23957995||3783||1, 2
23961534||3783||1, 5
23966809||3783||1, 5
23970368||3783||5
23970986||3783||1, 5
23971872||3783||1, 5
24052418||3783||1, 5
24563663||3783||1, 5
25175278||3783||1, 5
25175413||3783||1, 5
27835375||3783||1, 5
28719759||3783||1, 5
29954000||3783||1, 5
30344218||3783||1, 5
30541732||3783||1, 5
31087419||3783||1, 5
31424342||3783||1, 5
101746800||3783||1, 5
102378616||3783||1, 5
102452268||3783||1, 5
102527331||3783||1, 5
102540272||3783||1, 5
102922903||3783||1, 5
107170668||3783||5, 3
107704244||3783||1, 5
107836253||3783||1, 5
108974845||3783||1, 5
108977899||3783||5
108984664||3783||5
108985409||3783||5
109007252||3783||1, 5
109033268||3783||1, 5
109092794||3783||1, 5
109094086||3783||1, 5
109212293||3783||1, 5
109305510||3783||1, 5
109346227||3783||1, 3, 5
110278745||3783||1, 5
110667371||3783||1, 5
110762842||3783||1, 5
113525945||3783||1, 5
114022239||3783||1, 5
114104776||3783||1, 5
114168160||3783||1, 5
114192912||3783||1, 5
114411539||3783||1, 5
114476495||3783||1, 5
114491115||3783||1, 2, 5
114538705||3783||1, 4, 5
114571508||3783||1, 4
114598798||3783||1, 3, 4
114617477||3783||1, 5
114663153||3783||1, 5
114675097||3783||1, 5
115410963||3783||1, 5
116990181||3783||1, 5
117998746||3783||1, 5
117998780||3783||1, 5
118215623||3783||1, 5
118643947||3783||1, 5
118653108||3783||1, 5
119669849||3783||1, 5
119776722||3783||1, 5
119933641||3783||1, 5
120181648||3783||1, 5
120231013||3783||1, 5
120241098||3783||1, 5
120280702||3783||1, 2, 5
120347870||3783||1, 5
120350772||3783||1, 2, 5
120408347||3783||1, 5
120475256||3783||1, 4, 5
120545815||3783||1, 5
120569446||3783||1, 5
120645681||3783||1, 5
120786171||3783||1, 5
120834710||3783||1, 5
121089682||3783||1, 5
126500518||3783||1, 5
126628767||3783||1, 5
126658088||3783||5
126754219||3783||1, 5
126944281||3783||1, 5
127370420||3783||1, 5
127505447||3783||1, 5
127607075||3783||1, 5
127632082||3783||1, 2, 5
127634468||3783||4, 5
127638904||3783||1, 5
127639210||3783||1, 5
127639787||3783||1, 5
127642318||3783||1, 5
127708691||3783||1, 5
127713831||3783||1, 5
127717083||3783||1, 2, 5
127718554||3783||1, 5
127720752||3783||1, 5
127727502||3783||1, 5
127732064||3783||1, 5
127734290||3783||1, 5
127736858||3783||5
127740644||3783||1, 5
127771878||3783||1, 5
127779284||3783||1, 5
127787445||3783||1, 5
127799800||3783||1, 5
127803069||3783||1, 5
127882435||3783||1, 5
127885374||3783||1, 5
128349262||3783||1, 5
129333127||3783||1, 5
134712481||3783||1, 5
134744144||3783||1, 5
135227496||3783||3, 5
135327056||3783||1, 5
135726267||3783||1, 5
135991759||3783||1, 4, 5
136003385||3783||1, 5
136019813||3783||1, 5
136037237||3783||5
136041324||3783||1, 5
136072644||3783||1, 2, 4, 5
136100641||3783||1, 5
136188858||3783||4, 5
136191541||3783||1, 5
136192505||3783||1, 5
136193909||3783||1, 5
136196405||3783||1, 5
136197309||3783||1, 5
136198117||3783||1, 5
136198220||3783||1, 5
136198965||3783||1, 5
136200338||3783||1, 5
136203431||3783||4, 5
136209180||3783||1, 5
136211079||3783||1, 5
136211798||3783||1, 5
136294343||3783||1, 5
104954981||1020828||1, 5
104953414||1020828||1, 5
109190354||1020828||1, 5
104934811||1020828||1, 5
110402276||1020828||1, 2
104898255||1020828||1, 5
104933524||1020828||1, 5
104897566||1020828||1, 5
104891101||1020828||1, 5
104893519||1020828||1, 5
104890926||1020828||1, 5
104912272||1020828||1, 5
108357469||1020828||1, 5
104938650||1020828||1, 5
104952646||1020828||1, 5
108607873||1020828||1, 5
109004118||1020828||1, 5
112410545||1020828||5
104954604||1020828||1, 5
108799311||1020828||1, 5
105101005||1020828||1, 2
108551999||1020828||1, 2, 5
115888906||1020828||1, 5
112104604||1020828||1, 5
114803279||1020828||1, 5
116176488||1020828||1, 5
108277442||1020828||1, 5
110853914||1020828||1, 5
108666228||1020828||3
111086485||1020828||1, 5
123014180||1020828||3, 5
104964117||1020828||1, 5
110647573||1020828||1, 5
104969636||1020828||1, 5
107732618||1020828||1, 5
104890521||1020828||1, 5
111516667||1020828||1, 5
111675557||1020828||1, 5
109721669||1020828||1, 5
111607513||1020828||1, 5
115038984||1020828||1, 5
130010818||1020828||1, 5
111207978||1020828||1, 5, 3
111703374||1020828||1, 5
114884484||1020828||1, 5
115266511||1020828||1, 5
115669415||1020828||1, 5
117698604||1020828||1, 5
110591618||1020828||1, 5
128654311||1020828||1, 5
116605799||1020828||1, 5
116628158||1020828||1, 5
128448777||1020828||1, 5
128656347||1020828||1, 5
131414120||1020828||1, 5
115122998||1020828||1, 5
116616209||1020828||1, 5
116633722||1020828||1, 3
116885517||1020828||1, 5
116930346||1020828||1, 5
118032931||1020828||1, 5
118913038||1020828||1, 5
128653220||1020828||1, 5
116633610||1020828||1, 5
131742728||1020828||1, 5
134066972||1020828||1, 5
135110007||1020828||1, 2, 5
17236801||11376||1, 5
17315779||11376||1, 5
14899846||11376||1, 5
14805244||11376||5
17244008||11376||1, 5
17364444||11376||1, 5
15859306||11376||1, 5
26980262||11376||1, 5
16462223||11376||1, 5
30136956||11376||1, 5
17235380||11376||1, 3, 5
14813174||11376||1, 5
18512559||11376||1, 5
17243342||11376||1, 5
17594006||11376||1, 5
15841174||11376||1, 5
17485538||11376||1, 5
17595060||11376||1, 5
19723257||11376||5
17408855||11376||1, 5
16388800||11376||1, 5
16066612||11376||1, 5
16330875||11376||1, 5
30656373||11376||1, 5
18996570||11376||1, 3
17042873||11376||1, 5
15870161||11376||1, 5
18529438||11376||1, 5
17949433||11376||1, 5
16698405||11376||1, 5
29474580||11376||1, 5
106054225||11376||1, 5
106220041||11376||1, 5
16790318||11376||1, 5
16790368||11376||1, 5
23800782||11376||1, 5
18609092||11376||1, 5
15596905||11376||1, 5
30657443||11376||1, 5
17615872||11376||5
16404524||11376||1, 5
17141217||11376||1, 5
30547199||11376||1, 5, 3
18512521||11376||1, 5
30650767||11376||1, 5
30674835||11376||1, 5
14978665||11376||1, 5
17324625||11376||1, 5
18538351||11376||3, 5
100337030||11376||5
27159853||11376||1, 5
29916796||11376||1, 5
30658761||11376||1, 5
30550643||11376||1, 5
16595891||11376||1, 5
22761031||11376||1, 5
30659698||11376||3, 5
18043168||11376||1, 5
19668507||11376||1, 5
21502886||11376||1, 5
22018938||11376||1, 5
100321490||11376||1, 5
17261396||11376||1, 5
29373379||11376||5
23803054||11376||1, 5
30648915||11376||1, 5
28318846||11376||1, 5
17003818||11376||1, 5
30557532||11376||1, 5
30656774||11376||1, 5
17563512||11376||1, 5
30557588||11376||1, 5
30576312||11376||1, 5
30641955||11376||1, 5
31513073||11376||1, 5
16078054||11376||1, 5
17266505||11376||1, 5
17864154||11376||1, 5
18887581||11376||1, 5
15664258||11376||1, 5
16536745||11376||1, 5
16967566||11376||1, 5
18602338||11376||1, 5
24462776||11376||1, 5
24714477||11376||1, 5
17204481||11376||1, 5
30674841||11376||1, 5
15289403||11376||1, 5
18516523||11376||1, 5
21573000||11376||5
100557847||11376||1, 5
21767429||11376||1, 5
26575343||11376||1, 5
27906560||11376||1, 5
106168098||11376||1, 5
14859051||11376||1, 5
17326047||11376||1, 5
18068947||11376||1, 5
18210409||11376||1, 5
25183607||11376||1, 5
16137817||11376||1, 5
16550590||11376||1, 5
17243918||11376||1, 3, 5
30912333||11376||1, 5
105905965||11376||1, 2, 3
109136530||11376||1, 5
16587702||11376||1, 5
28201217||11376||5
29876939||11376||1, 5
30644585||11376||1, 5
17412663||11376||1, 5
24297637||11376||1, 5
31027788||11376||3, 4
106893053||11376||1, 5
106956380||11376||1, 4, 5
15090825||11376||1, 3, 5
17041437||11376||1, 3, 5
17133269||11376||1, 5
17800750||11376||1, 5
29465063||11376||5
29805375||11376||1, 5
30239123||11376||1, 5
30573626||11376||1, 5
30588793||11376||1, 5
30208388||11376||1, 5
30224387||11376||1, 5
30238832||11376||1, 5
30548689||11376||1, 5
30656981||11376||1, 5
106520607||11376||1, 5
17131066||11376||1, 5
17661844||11376||1, 5
17940848||11376||1, 5
18686323||11376||1, 5
30337431||11376||1, 5
30660065||11376||1, 5
104148597||11376||5
106716779||11376||1, 5, 3
15859347||11376||5
17861885||11376||1, 5
18488049||11376||1, 5
23803932||11376||5
30656598||11376||5
15073821||11376||1, 5
15872618||11376||2, 1
16011370||11376||1, 5
18466181||11376||1, 5
28586956||11376||5
30659532||11376||1, 5
30673290||11376||1, 5
106578924||11376||1, 5
106741454||11376||1, 5
15873881||11376||2, 4
17307031||11376||5
17575605||11376||1, 5
17865850||11376||5
22018983||11376||1, 5
22580956||11376||1, 5
23968983||11376||1, 3, 5
25834035||11376||1, 5
29798931||11376||1, 5
30030122||11376||1, 5
30190798||11376||1, 5
30657317||11376||3, 5
103844244||11376||1, 5
106449076||11376||3, 4
106782477||11376||1, 5
106829768||11376||5
107293630||11376||1, 5
110652920||11376||1, 5
14808590||11376||1, 5
16018862||11376||1, 5
17139731||11376||1, 5
17315356||11376||1, 5
17864553||11376||1, 5
18812906||11376||1, 5
19124051||11376||1, 5
23796868||11376||1, 5
23805227||11376||1, 5
23812836||11376||4, 5
24317432||11376||1, 5
24585589||11376||1, 5
24636264||11376||1, 5
24714429||11376||1, 5
26199435||11376||1, 5
26384051||11376||1, 5
27499553||11376||1, 5
29759960||11376||5
29932523||11376||1, 5
29933463||11376||1, 5
30356468||11376||1, 5
30808696||11376||1, 5
100607605||11376||1, 5
105983663||11376||1, 5
106360122||11376||1, 5
109319635||11376||4, 3
110740390||11376||1, 5
111143623||11376||3, 4
15075783||11376||1, 5
16595907||11376||1, 5
17094483||11376||5
17395458||11376||1, 5
21026514||11376||5
21166732||11376||1, 5
22918977||11376||1, 5
23114419||11376||1, 5
23802112||11376||1, 5
23803151||11376||1, 5
23888789||11376||5
28282785||11376||1, 5
29397181||11376||1, 5
29504604||11376||1, 5
29554996||11376||1, 5
29727524||11376||1, 5
29894369||11376||1, 5
29998956||11376||5
30135978||11376||5
30548130||11376||1, 5
30577253||11376||1, 5
30657065||11376||1, 5
30672842||11376||1, 5
100283198||11376||1, 5
